Source,CH1,CH2,
Second,Volt,Volt,
-0.00108140000,0.31500,0.24640,
-0.00108130000,0.31500,0.24760,
-0.00108120000,0.31540,0.24680,
-0.00108110000,0.31500,0.24760,
-0.00108100000,0.31500,0.24600,
-0.00108090000,0.31500,0.24800,
-0.00108080000,0.31520,0.24640,
-0.00108070000,0.31500,0.24760,
-0.00108060000,0.31500,0.24640,
-0.00108050000,0.31500,0.24760,
-0.00108040000,0.31520,0.24680,
-0.00108030000,0.31500,0.24760,
-0.00108020000,0.31520,0.24600,
-0.00108010000,0.31520,0.24760,
-0.00108000000,0.31480,0.24640,
-0.00107990000,0.31480,0.24720,
-0.00107980000,0.31500,0.24640,
-0.00107970000,0.31480,0.24760,
-0.00107960000,0.31500,0.24680,
-0.00107950013,0.31520,0.24760,
-0.00107940013,0.31500,0.24680,
-0.00107930013,0.31500,0.24760,
-0.00107920013,0.31520,0.24640,
-0.00107910013,0.31500,0.24760,
-0.00107900013,0.31520,0.24640,
-0.00107890013,0.31480,0.24760,
-0.00107880013,0.31500,0.24600,
-0.00107870013,0.31540,0.24720,
-0.00107860013,0.31500,0.24640,
-0.00107850013,0.31500,0.24720,
-0.00107840000,0.31520,0.24680,
-0.00107830000,0.31540,0.24760,
-0.00107820000,0.31520,0.24600,
-0.00107810000,0.31520,0.24760,
-0.00107800000,0.31500,0.24640,
-0.00107790000,0.31500,0.24680,
-0.00107780000,0.31500,0.24640,
-0.00107770000,0.31520,0.24760,
-0.00107760000,0.31460,0.24640,
-0.00107750000,0.31500,0.24720,
-0.00107740000,0.31480,0.24560,
-0.00107730000,0.31500,0.24720,
-0.00107720000,0.31520,0.24600,
-0.00107710000,0.31500,0.24680,
-0.00107700000,0.31500,0.24600,
-0.00107690000,0.31500,0.24760,
-0.00107680000,0.31480,0.24600,
-0.00107670000,0.31480,0.24720,
-0.00107660000,0.31520,0.24600,
-0.00107650000,0.31500,0.24720,
-0.00107640000,0.31500,0.24600,
-0.00107630000,0.31500,0.24760,
-0.00107620000,0.31500,0.24600,
-0.00107610000,0.31500,0.24720,
-0.00107600000,0.31520,0.24640,
-0.00107590000,0.31500,0.24760,
-0.00107580000,0.31520,0.24640,
-0.00107570000,0.31500,0.24760,
-0.00107560000,0.31540,0.24640,
-0.00107550000,0.31540,0.24720,
-0.00107540000,0.31520,0.24680,
-0.00107530000,0.31500,0.24720,
-0.00107520000,0.31520,0.24600,
-0.00107510000,0.31500,0.24760,
-0.00107500000,0.31480,0.24600,
-0.00107490000,0.31500,0.24760,
-0.00107480000,0.31500,0.24680,
-0.00107470000,0.31520,0.24720,
-0.00107460000,0.31500,0.24600,
-0.00107450000,0.31520,0.24680,
-0.00107440000,0.31500,0.24600,
-0.00107430000,0.31500,0.24720,
-0.00107420000,0.31520,0.24600,
-0.00107410000,0.31520,0.24760,
-0.00107400000,0.31500,0.24640,
-0.00107390000,0.31500,0.24760,
-0.00107380000,0.31500,0.24640,
-0.00107370000,0.31520,0.24760,
-0.00107360000,0.31500,0.24640,
-0.00107350000,0.31540,0.24760,
-0.00107340000,0.31500,0.24600,
-0.00107330000,0.31500,0.24720,
-0.00107320000,0.31520,0.24640,
-0.00107310000,0.31520,0.24760,
-0.00107300000,0.31500,0.24640,
-0.00107290000,0.31480,0.24760,
-0.00107280000,0.31500,0.24600,
-0.00107270000,0.31500,0.24760,
-0.00107260000,0.31500,0.24640,
-0.00107250000,0.31500,0.24720,
-0.00107240000,0.31520,0.24680,
-0.00107230000,0.31480,0.24720,
-0.00107220000,0.31500,0.24640,
-0.00107210000,0.31500,0.24760,
-0.00107200000,0.31500,0.24640,
-0.00107190000,0.31500,0.24720,
-0.00107180000,0.31540,0.24640,
-0.00107170000,0.31500,0.24720,
-0.00107160000,0.31520,0.24640,
-0.00107150000,0.31520,0.24760,
-0.00107140000,0.31520,0.24680,
-0.00107130000,0.31480,0.24760,
-0.00107120000,0.31480,0.24560,
-0.00107110000,0.31500,0.24760,
-0.00107100000,0.31500,0.24560,
-0.00107090000,0.31480,0.24760,
-0.00107080000,0.31500,0.24640,
-0.00107070000,0.31480,0.24720,
-0.00107060000,0.31500,0.24640,
-0.00107050000,0.31500,0.24760,
-0.00107040000,0.31500,0.24680,
-0.00107030000,0.31500,0.24760,
-0.00107020000,0.31520,0.24640,
-0.00107010000,0.31500,0.24720,
-0.00107000000,0.31520,0.24640,
-0.00106990000,0.31500,0.24720,
-0.00106980000,0.31500,0.24600,
-0.00106970000,0.31500,0.24760,
-0.00106960000,0.31500,0.24680,
-0.00106950000,0.31500,0.24720,
-0.00106940000,0.31500,0.24720,
-0.00106930000,0.31460,0.24760,
-0.00106920000,0.31500,0.24680,
-0.00106910000,0.31500,0.24760,
-0.00106900000,0.31480,0.24600,
-0.00106890000,0.31480,0.24760,
-0.00106880000,0.31480,0.24640,
-0.00106870000,0.31500,0.24760,
-0.00106860000,0.31500,0.24640,
-0.00106850000,0.31480,0.24760,
-0.00106840000,0.31500,0.24600,
-0.00106830000,0.31480,0.24800,
-0.00106820000,0.31480,0.24640,
-0.00106810000,0.31480,0.24720,
-0.00106800000,0.31480,0.24640,
-0.00106790000,0.31480,0.24720,
-0.00106780000,0.31480,0.24640,
-0.00106770000,0.31500,0.24760,
-0.00106760000,0.31520,0.24680,
-0.00106750000,0.31500,0.24720,
-0.00106740000,0.31500,0.24640,
-0.00106730000,0.31460,0.24760,
-0.00106720000,0.31500,0.24640,
-0.00106710000,0.31480,0.24760,
-0.00106700000,0.31460,0.24600,
-0.00106690000,0.31500,0.24760,
-0.00106680000,0.31480,0.24640,
-0.00106670000,0.31480,0.24760,
-0.00106660000,0.31480,0.24640,
-0.00106650000,0.31480,0.24760,
-0.00106640000,0.31480,0.24640,
-0.00106630000,0.31500,0.24720,
-0.00106620000,0.31500,0.24640,
-0.00106610000,0.31480,0.24760,
-0.00106600000,0.31460,0.24600,
-0.00106590000,0.31480,0.24720,
-0.00106580000,0.31480,0.24600,
-0.00106570000,0.31500,0.24720,
-0.00106560000,0.31500,0.24640,
-0.00106550000,0.31480,0.24760,
-0.00106540000,0.31480,0.24640,
-0.00106530000,0.31480,0.24760,
-0.00106520000,0.31480,0.24680,
-0.00106510000,0.31500,0.24800,
-0.00106500000,0.31480,0.24640,
-0.00106490000,0.31480,0.24760,
-0.00106480000,0.31460,0.24720,
-0.00106470000,0.31480,0.24680,
-0.00106460000,0.31480,0.24680,
-0.00106450000,0.31480,0.24720,
-0.00106440000,0.31500,0.24680,
-0.00106430000,0.31460,0.24760,
-0.00106420000,0.31460,0.24680,
-0.00106410013,0.31500,0.24720,
-0.00106400013,0.31500,0.24600,
-0.00106390013,0.31540,0.24760,
-0.00106380013,0.31480,0.24640,
-0.00106370013,0.31500,0.24720,
-0.00106360013,0.31500,0.24720,
-0.00106350013,0.31520,0.24720,
-0.00106340013,0.31520,0.24640,
-0.00106330013,0.31500,0.24760,
-0.00106320013,0.31480,0.24640,
-0.00106310000,0.31460,0.24760,
-0.00106300000,0.31480,0.24680,
-0.00106290000,0.31500,0.24760,
-0.00106280000,0.31460,0.24640,
-0.00106270000,0.31500,0.24760,
-0.00106260000,0.31500,0.24640,
-0.00106250000,0.31480,0.24720,
-0.00106240000,0.31500,0.24640,
-0.00106230000,0.31480,0.24760,
-0.00106220000,0.31520,0.24640,
-0.00106210000,0.31500,0.24760,
-0.00106200000,0.31500,0.24640,
-0.00106190000,0.31480,0.24680,
-0.00106180000,0.31480,0.24640,
-0.00106170000,0.31500,0.24720,
-0.00106160000,0.31520,0.24640,
-0.00106150000,0.31460,0.24760,
-0.00106140000,0.31500,0.24600,
-0.00106130000,0.31500,0.24760,
-0.00106120000,0.31480,0.24640,
-0.00106110000,0.31500,0.24720,
-0.00106100000,0.31480,0.24640,
-0.00106090000,0.31480,0.24760,
-0.00106080000,0.31500,0.24640,
-0.00106070000,0.31480,0.24720,
-0.00106060000,0.31500,0.24640,
-0.00106050000,0.31480,0.24720,
-0.00106040000,0.31520,0.24720,
-0.00106030000,0.31500,0.24760,
-0.00106020000,0.31480,0.24640,
-0.00106010000,0.31480,0.24720,
-0.00106000000,0.31520,0.24640,
-0.00105990000,0.31480,0.24720,
-0.00105980000,0.31540,0.24640,
-0.00105970000,0.31520,0.24800,
-0.00105960000,0.31500,0.24680,
-0.00105950000,0.31500,0.24720,
-0.00105940000,0.31480,0.24720,
-0.00105930000,0.31480,0.24760,
-0.00105920000,0.31500,0.24600,
-0.00105910000,0.31500,0.24720,
-0.00105900000,0.31480,0.24640,
-0.00105890000,0.31440,0.24720,
-0.00105880000,0.31500,0.24640,
-0.00105870000,0.31500,0.24760,
-0.00105860000,0.31500,0.24680,
-0.00105850000,0.31480,0.24760,
-0.00105840000,0.31480,0.24680,
-0.00105830000,0.31500,0.24800,
-0.00105820000,0.31480,0.24640,
-0.00105810000,0.31500,0.24680,
-0.00105800000,0.31480,0.24640,
-0.00105790000,0.31460,0.24760,
-0.00105780000,0.31500,0.24640,
-0.00105770000,0.31500,0.24720,
-0.00105760000,0.31460,0.24640,
-0.00105750000,0.31500,0.24760,
-0.00105740000,0.31460,0.24640,
-0.00105730000,0.31480,0.24720,
-0.00105720000,0.31480,0.24680,
-0.00105710000,0.31460,0.24760,
-0.00105700000,0.31460,0.24640,
-0.00105690000,0.31480,0.24800,
-0.00105680000,0.31480,0.24640,
-0.00105670000,0.31480,0.24720,
-0.00105660000,0.31480,0.24640,
-0.00105650000,0.31480,0.24720,
-0.00105640000,0.31480,0.24640,
-0.00105630000,0.31480,0.24720,
-0.00105620000,0.31480,0.24600,
-0.00105610000,0.31480,0.24720,
-0.00105600000,0.31460,0.24640,
-0.00105590000,0.31460,0.24720,
-0.00105580000,0.31440,0.24600,
-0.00105570000,0.31460,0.24680,
-0.00105560000,0.31500,0.24680,
-0.00105550000,0.31480,0.24720,
-0.00105540000,0.31460,0.24640,
-0.00105530000,0.31480,0.24760,
